Wall time,Step,Value
1729021872.3576972,1,0.0
1729021886.4416623,2,0.0
1729021998.3358877,4,0.01315789483487606
1729022123.8047314,5,0.027885861694812775
1729022184.6232243,6,0.0
1729022227.431173,7,0.024853801354765892
1729022283.2687051,8,0.03187721222639084
1729022437.484636,9,0.0
1729022483.6881819,10,0.045045047998428345
1729022516.55825,11,0.04210526496171951
1729022565.3599236,12,0.07550644874572754
1729022801.7189264,13,0.06530898809432983
1729022844.4666698,14,0.07407407462596893
1729022862.3805144,15,0.10333333909511566
1729022885.763253,16,0.03797468543052673
1729023079.4373336,17,0.0
1729023110.9680333,18,0.11233886331319809
1729023150.5561206,19,0.1066666692495346
1729023204.4852262,20,0.08695652335882187
1729023474.075084,21,0.08094435185194016
1729023560.0347526,22,0.0
1729023594.9306867,23,0.1153184175491333
1729023603.2917535,24,0.09782608598470688
1729023866.124805,25,0.12066752463579178
1729023927.5342171,26,0.11922141164541245
1729024108.4778755,28,0.13819444179534912
1729024468.6922355,31,0.15909090638160706
1729024559.536309,32,0.1542319804430008
1729024875.0904613,33,0.3571428656578064
1729024925.6703646,34,0.20000000298023224
1729025021.7386444,35,0.16282051801681519
1729025433.5138133,37,0.10810811072587967
1729025532.7223241,38,0.20253930985927582
1729025631.9404252,39,0.18428653478622437
1729025682.5377777,40,0.18095238506793976
1729026086.4582286,41,0.208126038312912
1729026185.5246103,43,0.19230769574642181
1729026286.1333737,44,0.23261694610118866
1729026711.8187153,45,0.21916010975837708
1729026767.047599,46,0.25
1729026785.6462684,47,0.20849420130252838
1729026852.28246,48,0.20939335227012634
1729027247.9216816,50,0.25806450843811035
1729027252.6760786,51,0.3125
1729027692.9686573,53,0.25096774101257324
1729027712.8926861,54,0.23664122819900513
1729027725.620433,55,0.30434784293174744
1729027787.1438575,56,0.21052631735801697
1729028087.4631636,57,0.21052631735801697
1729028097.7597532,58,0.3382352888584137
1729028164.3978312,60,0.2737978398799896
1729028495.5006907,61,0.3007047772407532
1729028572.4630327,62,0.27580511569976807
1729028653.845574,63,0.2779116630554199
1729028759.9703603,64,0.3062426447868347
1729029037.8407824,65,0.34090909361839294
1729029076.052123,66,0.32967033982276917
1729029154.0255506,67,0.34743693470954895
1729029216.3754754,68,0.3604651093482971
1729029511.6744401,69,0.0
1729029565.5528803,70,0.3398328721523285
1729029704.711574,72,0.40625
1729029973.4087694,73,0.36781609058380127
1729029996.5210438,74,0.46153849363327026
1729030052.838037,75,0.3620283007621765
1729030084.387034,76,0.37844035029411316
1729030343.422561,77,0.4104882478713989
1729030376.642816,78,0.4004170894622803
1729030383.5092335,79,0.4142394959926605
1729030395.9661083,80,0.3952205777168274
1729030548.384177,82,0.40168067812919617
1729030566.2529871,83,0.41869398951530457
1729030737.6350615,85,0.4109588861465454
1729030743.8535023,86,0.4029850661754608
1729030755.2530375,87,0.42429909110069275
1729030769.9690359,88,0.47163695096969604
1729030892.322971,89,0.4298507571220398
1729030915.4336421,90,0.4576888084411621
1729030944.0774124,92,0.42912623286247253
1729031085.797114,93,0.46673819422721863
1729031109.8853621,94,0.4548581540584564
1729031132.7748296,95,0.48176583647727966
1729031144.7413259,96,0.5074310302734375
1729031307.1569998,97,0.4752396047115326
1729031309.2215364,98,0.5166667103767395
1729031375.141174,100,0.4987298846244812
1729031536.189627,101,0.49707603454589844
1729031572.0493393,102,0.5189975500106812
1729031608.0118163,103,0.5119426846504211
1729031627.187201,104,0.5581395626068115
1729031831.13966,105,0.5143885016441345
1729031870.2261279,106,0.522292971611023
1729031899.1781716,107,0.5
1729032135.5273118,109,0.5303326845169067
1729032140.8833542,110,0.5656565427780151
1729032141.6905622,111,0.5833333730697632
1729032143.1978927,112,0.6086956858634949
1729032302.6552353,113,0.5600000023841858
1729032315.470757,114,0.5894206166267395
1729032354.5490322,115,0.5748855471611023
1729032393.136586,116,0.551323413848877
1729032572.0730515,117,0.5752212405204773
1729032593.109928,118,0.6111111044883728
1729032608.6973515,119,0.6322580575942993
1729032637.0294778,120,0.60337895154953
1729032819.5951524,121,0.6083915829658508
1729032846.3322163,122,0.617621898651123
1729032850.9078517,123,0.6875
1729032880.1663435,124,0.6774193644523621
1729033053.4606557,125,0.625
1729033085.0030763,126,0.6261168122291565
1729033128.1595592,127,0.6331084966659546
1729033147.8390942,128,0.6514214873313904
1729033378.659935,130,0.642699122428894
1729033391.2740235,131,0.6291913390159607
1729033660.0168517,134,0.649350643157959
1729033702.2521322,135,0.6876654624938965
1729033925.1418958,137,0.6790122985839844
1729033943.8327372,138,0.6638246178627014
1729033980.9606454,140,0.7103593945503235
1729034233.0955698,142,0.7123655676841736
1729034242.7086904,143,0.7026315927505493
1729034272.2429862,144,0.701298713684082
1729034480.3011854,145,0.6943396329879761
1729034504.3978524,146,0.7402464151382446
1729034517.0014348,147,0.734000027179718
1729034722.1774752,149,0.7692307829856873
1729034723.7421522,150,0.7241379022598267
1729034752.3772843,151,0.4000000059604645
1729034768.42642,152,0.7179487347602844
1729034946.6512394,154,0.7397708892822266
1729034950.7629929,155,0.751724123954773
1729034954.9498107,156,0.8174603581428528
1729035120.50826,157,0.7695017457008362
1729035143.533075,158,0.791974663734436
1729035153.1831987,159,0.8067010045051575
1729035185.118195,160,0.8101544976234436
1729035352.4175115,162,0.875
1729035362.8106534,163,0.5
1729035559.4650197,165,0.75
1729035605.5464416,166,0.8372763395309448
1729035620.5797462,168,0.8160237073898315
1729035813.8040092,169,0.8461538553237915
1729035863.3862698,170,0.8393807411193848
1729035889.4542031,172,0.8727272748947144
1729036081.2486012,173,0.854132890701294
